Restaurant_Name,Review,Delivery_Rating,Place_Name,City,Delivery_Person_ID,Delivery_Person_Ratings,Time_Ordered,Time_Order_Picked,Weather_Conditions,Road_Traffic_Density,Time_Taken_In_Min,Restaurant_ID,Order_ID,Order_Status,Distance_in_km,Discount_Construct,Total,Discount,Restaurant_Compensation_Cancellation,Customer_ID,Phase,Campaign_Name,Customer_Type,Type_Of_Vehicle,Payment_Mode,Partner_Category,Delivery_Delay_Min,Effective_Discount_%,Sentiment_Score,Sentiment_Label
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1188,4.7,,,Sunny,High,15,21309083,6167842228,Delivered,7,,651.0,0.0,,6394d7d052608967dbaeb107f37ad6ab6b358dc205aa3230d7883a145dc53d05,Pre-crisis,Crave. Click. Arrive,Recovered,motorcycle,Card,Fine Dining,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1189,4.6,,,Sandstorms,Medium,23,21309083,6165896524,Delivered,1,,504.0,0.0,,6399d184640820520c7ae94e047cffee0981a3e0c62cbf2732ebdb8b2df639e4,Pre-crisis,Trust Isn’t Told. It’s Tasted.,Recovered,motorcycle,Card,Fine Dining,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1190,4.8,,,Sunny,Medium,13,21309083,6165956157,Delivered,4,,1278.9,0.0,,639fa8c02f0d5f00850f8d8d2956d68e5c622c58474f9e96b87cee739d4220cc,Crisis,Behind the Bite,Recovered,motorcycle,UPI,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1191,4.9,,,Stormy,Medium,24,21309083,6167332292,Delivered,3,,1055.25,0.0,,63a86917c7c451bb2ecd694e7cf0aa91dc929943203bf6a92676b65e0767b431,Crisis,Trust Isn’t Told. It’s Tasted.,Recovered,scooter,UPI,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1192,4.6,,,Fog,Low,23,21309083,6166743256,Delivered,1,,325.5,0.0,,63d63a2aaf2ccbf061430d48ebeaa2a841608d79e735cb0ceeefbe6b9a28c5eb,Pre-crisis,Trust Delivered Daily,Recovered,motorcycle,Card,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1193,4.9,,,Windy,Medium,29,21309083,6164391423,Delivered,7,,325.5,0.0,,63d92052e68f12bb766da2073286771ff9fdb5195d1778f74c93676f1bbcb2f4,Crisis,Operation FreshStart,Active,motorcycle,UPI,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1194,4.1,,,Stormy,Low,22,21309083,6163404296,Delivered,5,,325.5,0.0,,63d92052e68f12bb766da2073286771ff9fdb5195d1778f74c93676f1bbcb2f4,Crisis,Cooked Clean. Delivered Seamless.,Active,scooter,Card,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1195,4.5,,,Sandstorms,Jam,19,21309083,6158264402,Delivered,16,,1195.95,0.0,,63f334fde86cd5fc5fd98732b16821119d09ea1a5d724d777723dd5d280f55b6,Crisis,Trust Delivered Daily,Lost,motorcycle,Cash,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1196,4.8,,,Sandstorms,Low,13,21309083,6161583411,Delivered,1,,976.5,0.0,,63fbe249de4a5999ee890fefc746cd71124d9e48d087a74f2a46b513f8fa6be7,Recovery,Trust Delivered Daily,Lost,motorcycle,UPI,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1197,4.5,,,Cloudy,Low,28,21309083,6161856802,Delivered,3,,729.75,0.0,,63fbe249de4a5999ee890fefc746cd71124d9e48d087a74f2a46b513f8fa6be7,Recovery,Zero Delay Dining,Recovered,motorcycle,UPI,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1198,4.6,,,Sandstorms,Low,21,21309083,6151782250,Delivered,5,,394.8,0.0,,64160c86544423439efe548a2f0c39ad2d82b096636a282d3a5f00c06bd4c4b3,Pre-crisis,"Your Meal, Our Mission",Active,motorcycle,Card,Fine Dining,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1199,4.9,,,Sandstorms,Medium,29,21309083,6157235443,Delivered,4,,539.7,0.0,,641d867349a0a4b87dde987ca0ddad40250c2f3c3009cf0802af1d97fa145559,Pre-crisis,Cooked Clean. Delivered Seamless.,Active,scooter,Cash,Fine Dining,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1200,4.5,,,Fog,Jam,27,21309083,6158356452,Delivered,4,,441.0,0.0,,6432d7d836935d4114f3aa631f76eb8c6cdc293237aeffba0db027ef6dd06f96,Crisis,The Comeback Cookout,Active,scooter,Card,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1201,4.9,,,Cloudy,Medium,30,21309083,6157519664,Delivered,4,,341.25,0.0,,6432d7d836935d4114f3aa631f76eb8c6cdc293237aeffba0db027ef6dd06f96,Crisis,Zero Delay Dining,Recovered,motorcycle,UPI,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1202,4.8,,,Sandstorms,Medium,20,21309083,6156819443,Delivered,1,,325.5,0.0,,643ca48aa7bb80d84d512e95fc3ff5f99d35ff7b9cd8e09977a49e1f9f44f68b,Crisis,Crave. Click. Arrive,Active,scooter,UPI,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1203,4.8,,,Sandstorms,High,29,21309083,6157757788,Delivered,7,,341.25,0.0,,643ca48aa7bb80d84d512e95fc3ff5f99d35ff7b9cd8e09977a49e1f9f44f68b,Crisis,Trust Delivered Daily,Recovered,motorcycle,Card,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1204,4.9,,,Windy,Low,26,21309083,6156671113,Delivered,1,,325.5,0.0,,64513f394e3e97794e5986982f2ca2c52da53b427d17ec48b4e9bafc337e36bf,Pre-crisis,"Your Meal, Our Mission",Active,motorcycle,Card,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1205,4.8,,,Sunny,Jam,18,21309083,6149843177,Delivered,4,,1039.5,0.0,,645ceb83ae6e9f8ebe14a657c086090aab3ec9ec1ab3b627e7138daebe3b0ef0,Recovery,Operation FreshStart,Recovered,scooter,Card,Fine Dining,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1206,4.9,,,Fog,Jam,25,21309083,6147338676,Delivered,11,,614.25,0.0,,64651a59506364d872d17bd68c5e3649581421bda9131c5d0dbc7e5c3b2fce58,Recovery,Trust Delivered Daily,Lost,motorcycle,UPI,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1207,4.7,,,Stormy,High,44,21309083,6149256729,Delivered,1,,325.5,0.0,,64651a59506364d872d17bd68c5e3649581421bda9131c5d0dbc7e5c3b2fce58,Pre-crisis,Taste Reimagined,Recovered,motorcycle,UPI,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1208,4.8,,,Fog,Jam,26,21309083,6150030850,Delivered,5,,614.25,0.0,,646d648c66a61b25eb4cd4a770be9ce5855adea2f3cd909e20d5bb8fd199b709,Recovery,Taste Reimagined,Active,motorcycle,Cash,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1209,4.9,,,Fog,Medium,38,21309083,6151024451,Delivered,9,,2142.25,0.0,,646d648c66a61b25eb4cd4a770be9ce5855adea2f3cd909e20d5bb8fd199b709,Crisis,Behind the Bite,Lost,motorcycle,UPI,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1210,4.9,,,Sandstorms,Medium,12,21309083,6151958791,Delivered,2,,473.5,0.0,,647c97a50f4758778008ca6cd398fa7631ca6052c8bbc79e8cf4ffd71f8c6134,Pre-crisis,Zero Delay Dining,Active,motorcycle,Card,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1211,4.7,,,Sandstorms,Low,29,21309083,6150701935,Delivered,1,,697.75,0.0,,647fecf374d961d009bc7e2a58a89129d63e5e6f560fa646c48025a9336e9b58,Pre-crisis,Behind the Bite,Lost,scooter,Card,Fine Dining,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1212,4.7,,,Cloudy,Jam,38,21309083,6149665246,Delivered,1,,635.5,0.0,,64806287b4f0408c1502847c8aa92e5a4d99296e63a815a29c3fad219abf2c10,Recovery,Zero Delay Dining,Active,motorcycle,Card,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1213,4.2,,,Windy,Low,33,21309083,6147191081,Delivered,5,,1814.25,0.0,,648367ba53766c03a31012c707447432592dc54fad0cf959b74fdfd36dfb7d47,Crisis,Trust Delivered Daily,Lost,scooter,Cash,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1214,4.3,,,Stormy,Medium,35,21309083,6141558912,Delivered,2,,963.75,0.0,,64a132fa874f28f442eaae659173f2b7f2cee2ff6bcaba0848bbe96fb73c9f76,Recovery,Zero Delay Dining,Active,scooter,UPI,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1215,5.0,,,Fog,Jam,20,21309083,6145766318,Delivered,2,,1199.25,0.0,,64a6fc8ee311b78b32986867500a1e1cc6756e798031506aa71b047f14edb84d,Pre-crisis,"Your Meal, Our Mission",Lost,electric_scooter,UPI,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1216,4.9,,,Sunny,Low,21,21309083,6134590968,Delivered,3,,697.75,0.0,,64a6fc8ee311b78b32986867500a1e1cc6756e798031506aa71b047f14edb84d,Recovery,Behind the Bite,Lost,scooter,UPI,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1217,5.0,,,Sandstorms,Medium,26,21309083,6149821860,Delivered,1,,796.0,0.0,,64a6fc8ee311b78b32986867500a1e1cc6756e798031506aa71b047f14edb84d,Crisis,Zero Delay Dining,Active,motorcycle,UPI,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1218,4.6,,,Sunny,Medium,32,21309083,6143494285,Delivered,5,,1208.2,0.0,,64a6fc8ee311b78b32986867500a1e1cc6756e798031506aa71b047f14edb84d,Crisis,Crave. Click. Arrive,Active,motorcycle,UPI,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1219,4.9,,,Windy,Jam,34,21309083,6142692951,Delivered,4,,498.75,0.0,,64a8f0de039957f2009061cacf75e312734b5e467c538aeb94e5848572573c28,Recovery,"Your Meal, Our Mission",Active,scooter,UPI,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1220,4.1,,,Windy,Jam,32,21309083,6148274929,Delivered,1,,325.5,0.0,,64be3908223e8a0caca0b746d27b62eb0b498fc0922bf7c4b794e7ed9865a2dd,Recovery,Trust Delivered Daily,Active,scooter,Card,Fine Dining,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1221,4.6,,,Stormy,Low,27,21309083,6143616057,Delivered,1,,325.5,0.0,,64be3908223e8a0caca0b746d27b62eb0b498fc0922bf7c4b794e7ed9865a2dd,Recovery,Behind the Bite,Recovered,motorcycle,Cash,Fine Dining,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1222,4.9,,,Sunny,Low,21,21309083,6142753577,Delivered,1,,325.5,0.0,,6500c3819e28404cf49306a9ac676d25cbfa17d8f7ea8e02be2c5f7b74ca2f2a,Recovery,Cooked Clean. Delivered Seamless.,Recovered,scooter,UPI,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1223,4.9,,,Sunny,Low,29,21309083,6145348947,Delivered,2,,1084.65,0.0,,652dbdd451c7772d995a746ec8122f321232db7e2c76c7cd187ef77b82b173bc,Recovery,Zero Delay Dining,Active,motorcycle,UPI,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1224,4.8,,,Cloudy,Medium,18,21309083,6127082663,Delivered,4,,813.75,0.0,,653164ed6a8fe694f9e8c104a73678b3b7883fce7a76b1123f74cfddc7422649,Recovery,Crave. Click. Arrive,Active,scooter,Card,Fast Food,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1225,4.5,,,Fog,Medium,25,21309083,6127685902,Delivered,1,,488.25,0.0,,6549c2a8e1e7eea7758cf3f75b1bd702655732094b7627f01c39c652b0c525b2,Crisis,Crave. Click. Arrive,Recovered,scooter,Card,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1226,5.0,,,Sunny,Jam,18,21309083,6144092693,Delivered,<1 ,,614.25,0.0,,654a6a96a73a79c03f056ad1afb05021a06e73e100006f98f5e5e1dc72530858,Pre-crisis,Trust Isn’t Told. It’s Tasted.,Recovered,scooter,Cash,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1227,4.6,,,Stormy,Low,18,21309083,6137596376,Delivered,5,,325.5,0.0,,654b0727efa7e5114df741b6a3922762db6c63c7b9d6bc55b0626193e9a74618,Crisis,Trust Delivered Daily,Active,motorcycle,Card,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1228,4.7,,,Sandstorms,Low,29,21309083,6143590415,Delivered,7,,723.45,0.0,,654b0727efa7e5114df741b6a3922762db6c63c7b9d6bc55b0626193e9a74618,Pre-crisis,Cooked Clean. Delivered Seamless.,Active,motorcycle,Cash,Cloud Kitchen,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1229,4.8,,,Fog,Low,21,21309083,6136593584,Delivered,2,,325.5,0.0,,656cb06fa4ef6f26dcd9db3f361e1c195dd808e8ccf22514bd1367a45c550d84,Recovery,Taste Reimagined,Lost,motorcycle,UPI,Fine Dining,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1230,5.0,,,Sunny,Medium,19,21309083,6143768437,Delivered,4,,939.75,0.0,,656cbebc31a41b2e1b38e51c91ca8bd98997cf9b5b551bd444539d088dfcddcb,Recovery,Crave. Click. Arrive,Active,electric_scooter,Cash,Fine Dining,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1231,4.8,,,Stormy,Medium,39,21350931,6157873958,Delivered,10,,1375.88,0.0,,6574d337013b7dfab485b5d4744930756ec4b7c618ff4147611b07e45d22f5b7,Recovery,"Your Meal, Our Mission",Lost,motorcycle,Card,Fine Dining,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1232,4.9,,,Sandstorms,Jam,15,20320607,6197033568,Delivered,6,40% off upto Rs.80,321.5,80.0,,6574d337013b7dfab485b5d4744930756ec4b7c618ff4147611b07e45d22f5b7,Crisis,Crave. Click. Arrive,Recovered,motorcycle,UPI,Cloud Kitchen,0.0,24.883359253499222,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1233,5.0,,,Fog,Low,17,20320607,6181962325,Delivered,3,,1050.0,0.0,,65997477e7996ba1c8850da64d3acaf597e9bd654562f7f21a506c03c0b75761,Recovery,Trust Delivered Daily,Lost,scooter,Card,Fine Dining,0.0,0.0,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1234,4.6,,,Cloudy,High,29,20320607,6194768726,Delivered,8,20% off upto Rs.50,937.25,50.0,,659a174fa14f89d4eab1c68e56bafb3710ede6275d3babae0e5b4877bc5fd03d,Recovery,The Comeback Cookout,Lost,motorcycle,Card,Fine Dining,0.0,5.334755934915977,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1235,4.3,,,Windy,Jam,44,20320607,6197158646,Delivered,5,40% off upto Rs.80,673.25,80.0,,65a28d34007d4a7d6b6808c1063ec8d12e200a5bf799ad8035a2577ac8c3e79e,Crisis,Taste Reimagined,Active,motorcycle,Cash,Cloud Kitchen,0.0,11.88265874489417,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1236,5.0,,,Sandstorms,Jam,26,20320607,6198045819,Delivered,5,50% off upto Rs.100,320.5,100.0,,65ae0d9692cf9de2bd64b4c2915ca6e1c9127194bf4e5ae01332521fef79be1f,Recovery,Taste Reimagined,Active,motorcycle,UPI,Fast Food,0.0,31.201248049921997,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1237,4.7,,,Windy,Low,14,20320607,6194853904,Delivered,1,40% off upto Rs.80,519.95,80.0,,65bd33ea35e5ffadaafe768f85a00afbb496d5e4d18e625634b480dcc8948b0f,Crisis,Cooked Clean. Delivered Seamless.,Active,electric_scooter,Card,Fast Food,0.0,15.386094816809306,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1238,4.8,,,Fog,Jam,35,20320607,6194977635,Delivered,8,50% off upto Rs.100,827.65,100.0,,65bd33ea35e5ffadaafe768f85a00afbb496d5e4d18e625634b480dcc8948b0f,Pre-crisis,"Your Meal, Our Mission",Lost,scooter,Cash,Fast Food,0.0,12.082401981513925,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1239,4.4,,,Sandstorms,Low,27,20320607,6195180959,Delivered,9,50% off upto Rs.100,724.75,100.0,,65cbfb137e5d4f32aa227264d707a58939817916b9e7e534e901d6f6da3245b2,Recovery,Cooked Clean. Delivered Seamless.,Recovered,motorcycle,Card,Cloud Kitchen,0.0,13.79786133149362,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1240,4.1,,,Fog,Jam,32,20320607,6194142656,Delivered,1,50% off upto Rs.100,367.75,100.0,,65e41b13c6f9eb1b709d57d4c5318113e6a1eb4845a182d0ce3b0b65b7027f04,Crisis,The Comeback Cookout,Lost,motorcycle,Cash,Fast Food,0.0,27.192386131883072,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1241,4.6,,,Sandstorms,Jam,25,20320607,6185307097,Delivered,5,Flat Rs.175 off,1130.75,175.0,,65f6cd085a8ad6a5d45d2831b5e10fab83d0e2ed23326924a53b3a8177ba1ab4,Pre-crisis,Trust Delivered Daily,Lost,motorcycle,Card,Cloud Kitchen,0.0,15.476453681185054,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1242,4.4,,,Windy,Jam,40,20320607,6196739997,Delivered,2,40% off upto Rs.80,321.5,80.0,,6609ac8bc0cc0d108f9d09de90f045468d8c2bb8347ba8ee6f145f774a6f90b1,Crisis,Operation FreshStart,Recovered,motorcycle,UPI,Cloud Kitchen,0.0,24.883359253499222,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1243,4.5,,,Cloudy,Low,23,20320607,6195462753,Delivered,2,40% off upto Rs.80,710.0,80.0,,66241f58bfd455f7ffc3cf2720c95295e3b225d83e3e240582c4153741c22a02,Recovery,Taste Reimagined,Lost,motorcycle,Card,Cloud Kitchen,0.0,11.267605633802818,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1244,4.6,,,Sunny,Low,29,20320607,6195133524,Delivered,9,20% off upto Rs.50,438.5,50.0,,66241f58bfd455f7ffc3cf2720c95295e3b225d83e3e240582c4153741c22a02,Recovery,"Your Meal, Our Mission",Active,motorcycle,Card,Fine Dining,0.0,11.402508551881414,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1245,4.9,,,Fog,Medium,18,20320607,6190931693,Delivered,3,40% off upto Rs.80,1291.7,80.0,,664197b3d6563066cf189180c7db2adb1466b3134cb1b23b11aa83a047458ae4,Recovery,"Your Meal, Our Mission",Active,motorcycle,Cash,Cloud Kitchen,0.0,6.1933885577146395,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1246,4.6,,,Stormy,High,23,20320607,6189066675,Delivered,3,50% off upto Rs.100,1323.25,100.0,,665ff222ef300101c15ed6e831d63d08a3191f8f3a9b61064c522f4ebe0c4ba6,Pre-crisis,Taste Reimagined,Recovered,motorcycle,Card,Fast Food,0.0,7.557150954090308,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1247,4.7,,,Sunny,High,24,20320607,6194381511,Delivered,4,40% off upto Rs.80,479.0,80.0,,66da83b919e770764b38cf7319604d09a9a093baf2b617c2f8a2d018a330e7ed,Recovery,Cooked Clean. Delivered Seamless.,Lost,electric_scooter,Card,Fast Food,0.0,16.701461377870565,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1248,4.7,,,Sunny,Medium,14,20320607,6193191931,Delivered,5,50% off upto Rs.100,336.25,100.0,,6706a6aa2718c97794c9ed828f2a5223578a8e3ce5a2251408a710dca3f0815f,Recovery,Crave. Click. Arrive,Active,motorcycle,UPI,Fine Dining,0.0,29.739776951672862,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1249,5.0,,,Stormy,Medium,41,20320607,6194609561,Delivered,9,50% off upto Rs.100,320.5,100.0,,6743bb1bb30127b400e7400dfa0795e0132a94bf7fa55aba72873a2a2f9541ab,Recovery,Taste Reimagined,Active,scooter,Card,Fine Dining,0.0,31.201248049921997,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1250,4.6,,,Stormy,Low,16,20320607,6194691297,Delivered,3,40% off upto Rs.80,437.0,80.0,,675456aa22683c2c4142ae67b71c95c08f87e8a8841a39cfa3f8b6c22cd7bec1,Crisis,Trust Isn’t Told. It’s Tasted.,Lost,motorcycle,Card,Cloud Kitchen,0.0,18.306636155606405,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1251,4.5,,,Sandstorms,Jam,37,20320607,6190206924,Delivered,1,40% off upto Rs.80,809.75,80.0,,67ab79f26cc9ce6d7eb97bcbc08ef5c8d65faf212027964b9f09c5851d0d4233,Crisis,Trust Isn’t Told. It’s Tasted.,Recovered,motorcycle,Cash,Fast Food,0.0,9.879592466810744,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1252,4.5,,,Sandstorms,Medium,24,20320607,6191768404,Delivered,1,50% off upto Rs.100,320.5,100.0,,67ab79f26cc9ce6d7eb97bcbc08ef5c8d65faf212027964b9f09c5851d0d4233,Recovery,Cooked Clean. Delivered Seamless.,Active,motorcycle,Cash,Cloud Kitchen,0.0,31.201248049921997,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1253,4.6,,,Stormy,Jam,14,20320607,6192781526,Delivered,10,Flat Rs.80 off,678.5,80.0,,67acfd782e6fcb76e3a767f77d776672e9a6b229f5bc9892cd2f233c7398be35,Pre-crisis,"Your Meal, Our Mission",Lost,motorcycle,Card,Fine Dining,0.0,11.790714812085483,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1254,4.7,,,Cloudy,Medium,38,20320607,6192007030,Delivered,9,20% off upto Rs.50,727.25,50.0,,67acfd782e6fcb76e3a767f77d776672e9a6b229f5bc9892cd2f233c7398be35,Crisis,"Your Meal, Our Mission",Active,scooter,UPI,Fine Dining,0.0,6.8752148504640775,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1255,4.9,,,Cloudy,Low,25,20320607,6174837411,Delivered,2,Flat Rs.80 off,337.25,80.0,,67bef6b484df59bb02517c2c71d3dce5c9ec4bdc1b3194918d256c76b80a5edb,Crisis,Crave. Click. Arrive,Lost,motorcycle,Card,Cloud Kitchen,0.0,23.721275018532246,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1256,4.0,,,Cloudy,Jam,35,20320607,6192259790,Delivered,6,Flat Rs.586 off,1157.75,50.0,,67fcb929df09c634f7ea7180357cba65cf6fcabf87df2356ebffec469ddcb0ab,Crisis,The Comeback Cookout,Lost,motorcycle,UPI,Fine Dining,0.0,4.318721658389117,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1257,4.3,,,Cloudy,High,39,20320607,6191030025,Delivered,3,40% off upto Rs.80,321.5,80.0,,68171dc48c1a3e1714dd20651e94ae67afd8dc1769f2b8f9c0e698649af6be34,Recovery,Crave. Click. Arrive,Recovered,motorcycle,Card,Fast Food,0.0,24.883359253499222,0.0,Neutral
Aromas Of Biryani,4.2,4.0,Jayanagar,Bangalore,BANGRES17DEL1258,3.7,,,Stormy,Jam,31,20320607,6191163437,Delivered,3,50% off upto Rs.100,609.25,100.0,,6825cbb1581d6de66bcb7903c17c15a958ae68ec9d7e052bbf4cd0d3fa726f4d,Recovery,Behind the Bite,Lost,scooter,Card,Fine Dining,0.0,16.413623307345095,0.0,Neutral
